ImgId,Dakota,English,who did this?
01384,hmiyaya,circle,SM
01384,witkamibe,oval,SM
01384,obdetuŋ haŋska,rectangle,SM
01384,oise topa akihde,diamond,SM
01384,caŋteṡe,heart,SM
01385,ded,here,SM
01385,hed,there,SM
01385,deciya,over here,SM
01385,heciya,over there,SM
01385,najiŋ,stand,SM
01385,ded najiŋ,stand here,SM
01385,hed najiŋ,stand there,SM
01385,heciya najiŋ,stand over there,SM
01385,deciya najiŋ,stand over here,SM
01386,mahed,in,SM
01386,itaŋkad,out,SM
01386,timahed,indoors,SM
01386,takad,outdoors,SM
01386,imahed,inside,SM
01386,etapa,right,SM
01386,catka,left,SM
01386,oḣdate,under,SM
01386,iwaŋkam,above,SM
01386,ihukuya,below,SM
01387,ahna wowapi kaġa,desk,SM
01387,ahna icaġopi,ruler,SM
01387,wowapi tipi,library,SM
01387,inaḣni wotapi,cafeteria,SM
01387,makasaŋ,clay,SM
01387,uŋicaġo,marker,SM
01387,caŋiyowa ṡayapi,colored pencil,SM
01387,wayazaŋka awaŋgwicayaka,nurse,SM
01387,uŋ ipajuju,eraser,SM
01387,uŋowapi,paint,SM
01387,wowapi  ,book,SM
01387,wouŋspe wicakiya,teacher,SM
01387,wowapi ska,paper,SM
01387,caŋwiyowa yupe,pencil sharpener,SM
01387,makasaŋ akan owa,chalkboard,SM
01388,tiyopa,door,SM
01388,wakaŋhdi ijaŋjaŋ,light bulb,SM
01388,wihiyayena,clock,SM
01388,woṡica ceġa,trash can,SM
01388,wipajaja wakṡicana,soap dish,SM
01388,mni ohnakapi,sink,SM
01388,caŋakanyaŋkapi,chair,SM
01388,waahnayutapi,table,SM
01388,akanyaŋkapi haŋska,couch,SM
01388,owiŋja,bed,SM
01388,heyake wohnakapi,dresser,SM
01389,eced iyeya,close,SM
01389,owaŋye eced iyeya,close the window,SM
01389,owaŋye eced iyewaye,I closed the window,SM
01389,owaowaŋye eced iyeyaye,you closed the window,SM
01389,owaowaŋye eced iyeyapi,they closed the window,SM
01389,eced iyeya,close,SM
01389,owaŋye,window,SM
01389,eced iyewaye,I close,SM
01389,eced iyeyaye,you close ,SM
01389,iyeyapi,they close ,SM
01390,yuḣdoka yuġaŋ,open by using something,SM
01390,tribal store yuḣdoka he?,is the tribal store open,SM
01390,bduġaŋ,I open,SM
01390,niye yuġaŋ,you open,SM
01390,iye yuġaŋpi,they open,SM
01390,de yuġaŋ,open this,SM
01390,de bduġaŋ,I opened this,SM
01390,de niye duġaŋ,you opened this,SM
01390,de yuġaŋpi,they opened this,SM
01390,de,this,SM
01391,miye puswaye,I dry,SM
01391,niye pusyaye,you dry,SM
01391,iye pusyayapi,they dry,SM
01391,wamnaheza puswaye,I dried corn,SM
01391,wamnaheza pusyaye,you dried corn,SM
01391,wamnaheza pusyayapi,they dried corn,SM
01391,wamnaheza dena pusyaya he?,Did you dry corn?,SM
01391,wamnaheza,corn,SM
01392,sipa,toes,SM
01392,ite,face,SM
01392,iṡpa hu,elbow,SM
01392,hiyete,shoulder,SM
01392,tahu,neck,SM
01392,caŋte,heart,SM
01392,iṡta,eye,SM
01392,nuġe,ear,SM
01392,iṡti,lips,SM
01392,I,mouth,SM
01392,hu,leg,SM
01392,isto,arm,SM
01392,pa,head,SM
01392,nape,hand,SM
01392,siha,foot,SM
01393,ceca,thigh,SM
01393,dote,throat,SM
01393,nite hu,hip,SM
01393,tezi,stomach,SM
01393,caġu,lung,SM
01393,nasu,forehead,SM
01393,hupahu,knee,SM
01393,tapuŋ,cheek,SM
01393,hi,teeth,SM
01393,maku,chest,SM
01394,pehan,crane,SM
01394,paġoŋta,mallard,SM
01394,pteġopeca,hawk,SM
01394,caŋkatotona,woodpecker,SM
01394,zitkaŋna ṡa,cardinal,SM
01394,waŋbdi,eagle,SM
01394,zizica,turkey,SM
01394,maġakṡica,duck,SM
01394,maġa ,goose,SM
01394,wikataŋktaŋkana,gull,SM
01395,tajuṡka,ant,SM
01395,hopuŋkana,gnat,SM
01395,tapopuska,beetle,SM
01395,waŋyeca,firefly,SM
01395,tuḣmuġa taŋka,bumblebee,SM
01395,tuḣmaġa,bee,SM
01395,capuŋka,mosquito,SM
01395,honaġina,housefly,SM
01395,uŋktomi,spider,SM
01395,susbeca,dragonfly,SM
01396,haŋ,greetings,SM
01396,Ate maḣpiyatu uŋ,father at heaven,SM
01396,wopida uŋnicupi,thanks we give you,SM
01396,nitokaŋ mauŋnipi kiŋ,before you we walk,SM
01396,oŋsiuŋkidapi ye,we are pitiful,SM
01396,Juesus Christ nioie kiŋ,we are using your words (we are trying to live in the way you gave),SM
01396,he nahoŋ uŋgoŋoi niŋ,hear that you gave us,SM
01397,he taŋyaŋ a houŋpapi,that's good we raise our voices (hear the voice and are trying to live lay),SM
01397,oŋ taŋyaŋ uŋyaŋpi kta,we will go in a good way (we will be living in a good way),SM
01397,"Jesus yus uŋkayapi ye,",lead us (take our hand and take us),SM
01397,Qa wayutakuni ṡni,and make them (troubles) disappear,SM
01397,He aohomni uŋṡkaŋpi,we will try to live around (these things) that,SM
01397,Oŋ waciŋuŋniyaŋpi,we need you (we depend on you),SM
01398,Woniya wakaŋ uya ye,He is sending the sacred breath (sacred/holy spirit),SM
01398,He uŋyuskapi kta ej,So that we may cleansed,SM
01398,Qa caŋku okna uŋyaŋpi,,SM
01398,He niye kiŋ ee kta,We are following the road that you set for us,SM
01399,uŋkokihipkiŋhan ooniciyapte,We'll do our best to help you,SM
01399,ake u (po)(ye),Come again,SM
01399,yahipi waste,It's good you came,SM
01400,nomaġite,I'm hoarse,SM
01400,deghaŋ,on your way somewhere (may be short for idade hehaŋ),SM
01400,Caŋwaṡteya timahed hiyu,,SM
01400,iyokpiya timahed hiyu,,SM
01401,aṡbe,"poison iby, posion oak",SM
01401,imaṡice,it's bad for me,SM
01401,imacaḣte,brushed against me,SM
01401,icaḣtakte,brushed against  ,SM
01401,mapajipe,stung me,SM
01401,wataowakihisni,I can't eat that,SM
01401,yutapi okihisni,they can't eat that,SM
01401,oṡica aya,getting infection,SM
01401,naṡdi,rash,SM
01401,ape bdaskaskana,"the plant for poison ivy infections, etc.",SM
01402,naiciŋjiŋ,"to fight back, to respond when someone cuts you down. can also be physical",SM
01402,nagiyeṡni,don't bother him,SM
01402,takukiṡni,don't say anything to him,SM
01403,ayuġaŋ ye,nodded off (took a short nap),SM
01403,ġopa,snore,SM
01403,bdeze,sober,SM
01404,Wakaŋtaŋka wicakipaŋ,God called him (home),SM
01404,abde,taking with,SM
01404,Suŋka mitawa abde kte,I'm taking the dog with,SM
01404,wahdobde kte,something that belongs to me I'm taking along,SM
01404,opta uŋkiyeyapi ,we are going to get through it (could be sadness or some kind of hardship),SM
01405,-naka,""because of whatever" (suffix)""because of whatever" (suffix)""ecause of",SM
01405,osninaka,because it's cold,SM
01405,wotendanaka,because they're hungry,SM
01405,okpazanaka,because it's dark,SM
01406,teciḣiŋda,I love you ,HP
01406,waṡtecidake,I love you ,HP
01406,uŋṡiwakida,I like your grandchildren or kids,HP
01406,uŋṡiwada,I love you ,HP
01406,taku ecaŋnun he,I’m proud of you,HP
01406,iyomakpi,I’m proud of you,HP
01406,amicitoŋja,I’m sorry,HP
01406,acicitoŋja,I forgive you,HP
01406,toŋwaŋṡ’e,It’s alright,HP
01406,tokcaṡni,I forgive you,HP
01406,etaŋhaŋṡ tokca ṡni,I forgive you,HP
01406,tokcaṡni,I forgive you,HP
01406,nawaḣoŋ make,I’m listening,HP
01406,anaġoptaŋ make,I’m listening,HP
01406,taktokaŋuŋ kta,This is your responsibility,HP
01406,he niye nitawa,This is your responsibility,HP
01406,wiconi he nitawa,this is your responsibility,HP
01406,toked ṡpaŋp(skaŋp?) kiŋḣaŋ he oyakihi,you’ve got what it takes,HP
01407,iṡtokṡiŋkiye,frown,HP
01407,taku iwohdaka icaġapi,elaborate,HP
01407,uŋtakupta he?,what will we become,HP
01408,ṡkatab okihipi ,someone that can play ball,YC
01408,wayupikape,someone that’s good at it,YC
01408,paŋġekapi,someone who excels at it,YC
01408,hemuli yaṡkata he?,do you still play?,YC
01409,ṡkumne,acid,YC
01409,skuya,acid,YC
01409,caŋteyazaŋ caŋteġu,heartburn,YC
01409,wȧhnawȯṡnapi,alter /alter for sacrifice,YC
01410,makoce tokca etaŋhaŋ hi,alien,YC
01410,caŋ kahda,shelter belt,YC
01411,siċeca wakaŋpi. ,,YC
01411,hena ohowicaŋdapiḳa tewicahiŋda.,,YC
01411,was’akapi hena ḳa taku ecuŋpi okihipi ka wiconi wowakaŋ okaḣniġa okihipi taku dena sdoduŋyapi.,,YC
01411,wowauŋṡida,compassion,YC
01411,ic̣icupi,commitment,YC
01411,waohoda,respect for individuals,YC
01411,wowaṡaka yuhapi,empowerment,YC
01411,okiciya ḣtanipi,team work ,YC
01412,"unkan tipi wakan kin en hi, qa waonspewicakiya icunhan, wośnapi kagapi, qa oyate kin en wicaśta tankapi ko, en hipi qa heciyapi.",,YC
01412,Wicookihi tukte e on dena ecanon he; qa tuwe wicookihi kin de nicu he.,,YC
01412,Unkan Jesus waayupte kcȧ hewicakiya.,,YC
01412,"Miś eya taku wanji iciwangapi kta; he omayakidakapi kinhan, hehan wicookihi kin tukte on dena ecamon kin ociciyakapi kta.",,YC
01412,Johannes baptem wicaqu qon he tokiyatanhan he; mahpiya eciyatanhan qa iś wicaśta eciyatanhan,,YC
01412,Unkan he iyakitedan aiapi qa hekiciyapi.,,YC
01412,"He mahpiya eciyatanhan, unkeyapi kinhan.",,YC
01412,"Tokeca he wicayadapi śni he,óye ktá: Tuka, He wicaśta eciyatanhan, unkeyapi kinhan, oyate kin kowicunkipapi; owwasin Johannes wicaśta wokcan heca kicinpi.",,YC
01412,Unkan ayuptapi qa Jesus heciyapi; Sdonunyanpi śni ye.,,YC
01412,Unkan iś hehan hewicakiya; ,,YC
01412,Miś nakun wicookihi tukte on dena ecamon kin ociciyakapi kte śni.,,YC
01412,"Tuka token idukcanpi he: Wicaśta wan cinhintku nonpa; unkan tokapa kin en hi qa heciya; Cinś, anpetu kin de hastanhanka iyuwi ojupi mitawa kin en htani ya wo. ",,YC
01412,Unkan ayupte ca heya; Ecamon kte śni ye.,,YC
01412,Tuka iyohakam iyopeiciye ka/ca iyaya.,,YC
01412,"Unkan hakakta kin en hi, qa iyecen eciya;",,YC
01412,Unkan iye ayupte ca;,,YC
01412,"Itancan, mde kta ce, eya.",,YC
01412,Tuka/Tka ye śni.,,YC
01412,Denaoza unma tukte atkukupi tawacin kin ecen econpi he.,,YC
01412,"Unkan, Tokapa kin, eciyapi.",,YC
01412,Hehan Jesus hewicakiya; wicakeye heciciyapi;,,YC
01412,Wamnayanpi qa wawicihahapi econpi sa niyepi nitokam Wakantanka tokiconze kin en yapi kta.,,YC
01412,"Johannes wicoowotanna canku kin ohna en niupi, tuka wicayadapi śni; tuka wamnayanpi qa wawicihahapi econpi sa, hena wicadapi; he wandakapi eśta nakun iyohakam wicayadapi kta e on nihduhomnipi śni. ",,YC
01412,ite iyujaja,wash clothe,YC
01413,yahi kiŋ nina iyouŋkpipi! ,We are glad you came!,YC
01413,taŋyaŋ awaŋic̣ihdaka,Take care of yourself.,YC
01413,aiċiciyapo,be diligent - make an effort,YC
01413,wiconi teḣike tka niye yahduwaṡte owakihi,"Life can be hard, but you’re the only one that can make it better for yourself.",YC
01414,siceca wicota,full of kids,YC
01414,titokaŋ ,come to visit,YC
01414,titokaŋ wau kte,I’m going to visit.,YC
01414,tiokaŋ ,big room or a lot of room for something,YC
01415,mni otuŋwe,water town,YC
01415,ḣnaṡka otuŋwe,fargo,YC
01415,wiyaka otuŋwe,gravel,YC
01415,ḣeipa otuŋwena ,town of Veblen,YC
01415,bdotena ,Brown’s Valley,YC
01415,mato huta ,bean root,YC
01416,haŋ mitakuyapi,greetings my relatives,YC
01416,(name) emakiyapi ye,I’m called (name),YC
01416,(Dakota name) de miye ye,(Dakota name) this is me,YC
01416,(tribe) hemataŋhaŋ ,I come from (tribe).,YC
01416,(town) hed wati,I live in (town),YC
01416,(family name) tiospaye hemataŋhaŋ,I come from the (family).,YC
01416,caŋ wasteya hape ciyuzapi ye. ,I shake your hands with a good heart.,YC
01417,ṡtewicawada,I think they are good (like a basketball team is good).,YC
01417,ṡtewada ,I think about him.,YC
01417,messiya waouŋmaŋi ciŋ he eciyataŋhaŋ takee owasiŋ owakihi,I can do all things though him that strengthens me. (Philippians 4:13),YC
01417,"woape en wiyuskiŋpi, kakijapi kiŋ en icuŋhaŋ waciŋ taŋkapi; ka cekiye eya yukanpi.","Rejoice in hope, be patient in tribulation, be constant in prayers. (Romans 12:12)",YC
01418,hoġaŋ oyuspapi,net,KM
01418,hoġaŋ uŋ wicayuzapta,lure/daredevil,KM
01418,hoġaŋ cistiŋna,minnow,KM
01418,okapod yaŋke,bobbers,KM
01418,mazakaŋ,gun,KM
01418,mazayukṡaŋ,hook,KM
01418,bde mahed iyaye,sinker,KM
01418,haŋpa raŋṡiŋ haŋska,waders,KM
01419,wihni,hunt,KM
01419,wicahnayaŋ,decoy,KM
01419,magakṡica hotoŋ kaġapi,duck call,KM
01419,icimaḣpi,camoflauge,KM
01419,caŋ akaŋ inaḣinapi,tree stand,KM
01419,itazipe wasȧgya,compound bow,KM
01419,wahiŋkpa,arrow,KM
01419,mazakaŋ su waŋji,rifle,KM
01419,mazakaŋ boġaġa,shotgun,KM
01419,mazakaŋ oḣ̇doġeca num,double barrel shotgun,KM
01419,hoġaŋ uŋ kuwapi,fishing rod,KM
01419,wikaŋ koyag yuhomṅipi,reel,KM
01419,wikaŋ sutaḣ,fishing line,KM
01420,mako obaṡpe,district,KM
01420,wicaṡtayatapi,chief or wiseman,KM
01420,wicaṡtayataŋpi,chief or wiseman,KM
01420,taŋyaŋ ihduha,graceful,KM
01420,ituŋkahda,uphill,KM
01420,caŋku̇ ok̇a,road grading (dig),KM
01420,caŋku̇ obdaya,road grading,KM
01420,oowa,color,KM
01420,ihdamna,earn,KM
01420,iwaṡtena kad aya,gradually warmed up,KM
01420,onikija,did something great,KM
01420,saŋpa huŋkaki,great grandparent,KM
01420,wiċoicage inuŋpa,second generation,KM
01421,iyokpiya ṡkata wo!,have fun and play!,KM
01421,ake upo tokṡta waṡte kte do,it will be better next time you come,KM
01421,ksabyahaŋ ṡkata wo,play smartly,KM
01421,"awaciŋsni, iyokpiya wota wo!",don’t think about it and enjoy your meal,KM
01421,cante waṡteya wota toksta waste kte,"eat happily, it will be better",KM
01421,ohiyayaṡni kais ohiyaya hechihaŋ taŋyaŋ yahi,win or lose (we are glad you came) it is good that you came,KM
01421,ozikiya wo awauŋiya ka pte,relax (rest) we will take care of you,KM
01421,"woyute waṡte ota i’piciya, hehan iyokpiya skatapi",fill up on the excellent food then enjoy your play,KM
01421,iyokpiciya wypo,have fun,KM
01421,timahed yahi waŋna ohiyaya,you win just coming in the door,KM
01421,timahed hiyu ḳa ohiyapi,"when you came in, you won",KM
01421,ohiyapi wicuŋ kaġapi,we make winners,KM
01422,nihimiciye,,KM
01422,tokiya di au he?,,KM
01422,"Christ, nauŋhȯŋ miye",,KM
01422,itaŋcaŋ oŋṡiu̇ŋda miye,,KM
01422,Christ oŋṡiuŋda miye,,KM
01422,itaŋcaŋ oŋṡiu̇ŋda miye,,KM
01422,iċomamni,I’m bore so I want to go someplace else,KM
01422,ecuŋkapi,tired of doing something,KM
01422,ecuŋwakapi,I’m tired of doing that over and over,KM
01422,ecuŋkapi,,KM
01423,Dakota Wocekiye,,KM
01423,Tuŋka Ṡiŋa Wakaŋ Taŋka,,KM
01423,Aŋpetu waste uŋyaḳupi de nina,,KM
01423,wopida taŋka,,KM
01423,Aŋpetug de Dakota iapi mitawa,,KM
01423,uŋmaspe waciŋ,,KM
01423,Omakiya Uŋṡimada,,KM
01423,Mitakuye Owas,,KM
01424,he ayakta,"when you have a death in your family and instead of working, you go drink or go to bingo or something-- they say he ayakta-- you will be doing whatever it is all year long",KM
01425,Iyatayena ṡpayaŋpi he yaciŋhe?,Do you want the special?,NC
01425,Tokedked ociciya owakiki he?,How can I help you?,NC
01425,Kaṡpapinanitawa,Here is your change,NC
01425,Kaṡpapi,Broken down,NC
01425,Aŋpetu waṡteyuha,Have a nice day,NC
01425,Takuku aokpana wiyope oyaŋpte,We are having a sale,NC
01426,waziaŋpetu ska waŋ awahiŋbde,I’m dreaming of a white Christmas,KM
01426,ehaŋna toked sdodwaye iyeced,just like the ones I used to know,KM
01426,caŋ iŋkpa wiyakpakpa,where the tree tops glisten,KM
01426,ḳa siceca nahoŋpi,and the children listen,KM
01426,caŋwiyusdohe ḣdaḣda naḣoŋpi,to hear sleigh bells in the snow,KM
01426,waziaŋpetu ska waŋ awahiŋbde,I’m dreaming of a white Christmas,KM
01426,waziaŋpetu kaŋsu owawa,with every Christmas card I write,KM
01426,aŋpetug nitawa iyokpiya ḳa iyuskiŋ ya,may your days be merry and bright,KM
01426,wazi aŋpetu aŋpetug tawa owasiŋ ska,and may all your Christmases be white,KM
01427,Haŋ/hau,Hello,NC
01427,emakiyapi,My name is (they call me),NC
01427,de miye,This is me,NC
01427,etaŋhaŋ/hetaŋhaŋ/detaŋhaŋ,I am from,NC
01427,Owas caŋte waṡteya nape ciyuzapi (ye/do),I greet you all with a good heart and a handshake,NC
01427,eciyapi,His/her name is,NC
01427,Toked eniciyapi he?,What is your name? (How do they call you?),NC
01427,Caske,Winona,NC
01427,Hepaŋ,Hapaŋ,NC
01427,Hepi,Hapstiŋ,NC
01427,Cataŋ,Waŋske,NC
01427,Hake,Wihake,NC
01427,Toked yauŋ he?,How are you?,NC
01427,Taŋyaŋ wauŋ.,I am fine.,NC
01427,Mawaṡte.,I am good.,NC
01427,Niṡ?,And you?,NC
01428,ohiyayapi uŋciŋpi!,Wishing for a victory!,NC
01429,"Aŋpetu waṡte uŋyakuŋpi wopida unkeniciyapi, ikcewicasta k̇a wiŋyaŋ heuŋcapi, uŋṡiya nitokab nauŋjiṅpi, wowasake woiyukcan waṡte ka uŋḳuŋpi mitakuye owas ",,NC
01430,He woyute mazopiya he’e.,That is the grocery store.,NC
01431,Woiyukcaŋ taŋyaŋ yuha mani.,Walk in a good way.,NC
01431,wakantuya wihaŋbda,Dream big,NC
01431,Taku ecuŋpicaṡni ahaŋbda,Seek the unknown,NC
01431,pejihaŋska ed inaḣmapi,Duck blind,NC
01431,Maziwaŋyaŋke haŋska,Scope,NC
01431,Wowapi kutepi,target,NC
01431,cokaya iyewaye,bullseye,NC
01431,toŋweya,guide,NC
01432,Iṡta toyena mahpiŋa iyecece,she’s got,NC
01432,Iṡta maġaju iyukcaŋ,as if they,NC
01432,Iṡta tawa abduta waciŋṡni,I hate to look,NC
01432,Caŋteṡka wabdaka waciŋsni,To see an,NC
01432,Pahiŋ awacami,her hair,NC
01432,okopeṡni kadya yaŋke,of a warm,NC
01432,Matecahaŋ hed inawaḣme,Where as a child,NC
01433,,,NC
01434,nipa tokeca he?,What’s the matter with your head?,NC
01434,nitawaciŋ tokeca he?,What’s the matter with your mind?,NC
01434,k̇a wicaḣpi nitawa,And your sign,NC
01434,nipa toni kecaṡni,Nothin’ the matter with your head,NC
01434,Wakaŋheja iyeya,Baby find it,NC
01434,hiya k̇a iyeya,Come on and find it,NC
01435,"Iyeya wo epe, iyeya wo","I said find it, find it",NC
01435,Iyayega waṡtedakata ka hehan iyonkṗi,Go on and love it if you like it,NC
01435,taku iwoniwaja yaciŋ kiŋhaŋ,It’s your business if you want some,NC
01435,onge icu,take some,NC
01435,yuwita ikikcu wakaŋ,get it together baby,NC
01436,heuŋ niwaṡte,cuz you’re fine,NC
01436,k̇a niye mitawa,and you’re mine,NC
01436,k̇a owaŋgwaste,and you look so divine,NC
01436,wowastedake icu (wo),come and get your love,NC
01436,tonikeca he?,what’s the matter with you?,NC
01436,taŋyaŋ awaciŋ,feel right,NC
01436,taŋyaŋ awacani wakaŋka he?,don’t you feel right baby?,NC
01436,caŋwiyani etaŋhaŋ icu wo,come and get it from the main vine,NC
01437,waziya,north,NC
01437,wiyohiyaŋpa,east,NC
01437,hokaġa,south,NC
01437,wiyoḣpeya,west,NC
01437,waŋbdi se kiŋyaŋ,fly like an eagle,NC
01437,ikoyag ic̣iya,buckle up,NC
01437,wicahnaska,gooseberry,NC
01437,wipazuka,juneberry,NC
01437,taptaheza,currant,NC
01437,takaŋheca,raspberry,NC
01437,woiyukcaŋ waṡte nitawa hena iyecetu kta,may all your good thoughts come to pass,NC
01438,wosice kpahi,please pick up your trash,NC
01438,aic̣iciya,do your best,NC
01438,Ehaŋna wotakuye nitawag hena wicakiksuya k̇a ohowicakiḋa,remember and respect your ancestors,NC
01438,wakaŋtaŋka awauŋniya kaṗte k̇a oniciyapte nuŋwe,may the Great Spirit take care of you and help you,NC
01438,Aŋpetu de teca,Today is a new day,NC
01438,Aŋpetu owas waṡte he,Every day is a good day,NC
01438,Takuwaṡteṡte duhe iniwaṡte kte uŋ,Count your blessings,NC
01438,Tokata kiya etuŋwaŋ chiŋni mani,Keep moving forward,NC
01439,Ake upo!,Please come again!,KW
01439,Wopida,,KW
01439,i’piciyapo,(get filled up) fill up,KW
01439,wota po,eat,KW
01439,Hi paṡku icu,take a tooth-pick,KW
01439,ka iḣa ya ,smiling,KW
01439,mnikata,coffee,KW
01439,waṡte,good,KW
01439,ni,live,KW
01439,tanyan niuŋpo,they are living the good life,KW
01439,ohiyayekte,"you will win, you are going to win",KW
01439,Iyuṡkiŋ wotapo!,Eat happily!,KW
01439,wapi,lucky,KW
01439,wahaŋpi,soup,KW
01439,niwapikte,good luck (you are going to be lucky),KW
01439,yatke,drink,KW
01439,yatke ota,many drinks,KW
01439,Tado,meat,KW
01439,isaŋ,knife,KW
01439,wi’cape,fork,KW
01439,tukiha,spoon,KW
01439,kapopona,"soda, pop",KW
01439,mni,water,KW
01439,watipe,tea,KW
01439,aġuyapi,bread,KW
01439,iyokpi iciyapo,have fun,KW
01439,yahi waṡte,it is good that you are here,KW
01439,wotawahda,I’m hungry,KW
01439,ṡkata po!,play,KW
01439,wotahdayahipi waŋna i’pi niciyapi,You came hungry now you are full,KW
01439,i’mapi,I’m full,KW
01439,woyute,food,KW
01439,bdo,potato,KW
01439,ozikiya,relax,KW
01439,oceti ṡakowiŋ,7 fires,KW
01439,wiconi,life,KW
01439,ociciya owakihi he?,can I help you?,KW
01439,wahnutapi,table,KW
01439,iyokapta,cup,KW
01439,wakṡica,"dish, plate",KW
01440,Kuŋṡi mazaska wikcemna maḳu.,Grandma gave me $10.,KW
01440,Mazaska oŋġe tokeya eya hnaka he?,Did you save any money?,KW
01440,Mazaska mitawa tuwe manu.,Someone stole my money.,KW
01440,Iyokapte toto waŋji bduhe.,I have a green cup.,KW
01440,Akaŋ uŋpi zi duha he?,Do you have a yellow coat?,KW
01440,Tuwe wapaha staŋ yuhe he? ,Who has a purple hat?,KW
01441,paweġe,,KW
01441,wacici mani,shuffling (like an old person walks),KW
01442,"Tohantu ceė toked yuaŋ kta, yahduṡna sece kte, Tohantu ca taku ota niye oyakihiṡni, s’ece tka iṡta ka caŋte, ka wotawaciŋ ṡiceca nitawa, niye huŋkake niwaṡte iyukcaŋ","There will be so many times you feel like you’ve failed, but in the eyes, heart, and mind of your child, you are super parents.",KW
01443,iwohdakapi ka okcuyapi,,KW
01443,woihaŋbde ohna mani,walks in the dream,KW
01443,ocohes,the entirety,KW
01443,kapemni,"dangling or hanging, like twisted up because of the wind like a flag, can also be used like a slang word like "darn it"""angling ",KW
01443,wiyuṡkin,,KW
01443,togye iyukcaŋ,,KW
01443,tog aḣpe iciya,,KW
01443,tuwena ohodasne,,KW
01443,gaŋgaŋ,see through,KW
01443,ituya wicakupi,,KW
01443,hecehena,,KW
01443,sitoŋhba,,KW
01443,awi paḣdokapi,,KW
01443,itaŋhaŋ,,KW
01444,Taku icuŋkta hduṡtan ce,"what ever he does, he finishes",KW
01444,waciŋyaŋpica,,KW
01444,woohuda yuha pi,,KW
01444,Taŋyaŋ kcicdwa pi (kcicuwa),,KW
01444,Hduonihapi,,KW
01444,taŋyaŋ ikcicuwa po,,KW
01444,wiyaciŋ,comparison (simile),KW
01444,makoce,land,KW
01444,tipi yakaġakte,builiding your home,KW
01445,woope haŋcaŋ,constitution,KW
01445,oehnake,article (like Article VII),KW
01446,Hmiyaya kaġa,,KW
01446,Oiseyamni kaġa,,KW
01446,Obdetuŋ kaġa ,,KW
01446,Obdetuŋ Haŋska kaġa,,KW
01447,Asaŋpi,milk,KW
01447,mni,water,KW
01447,mni kata,coffee,KW
01447,waḣpe,tea,KW
01447,"kakopapina, kapopapina",pop,KW
01447,papa,dried meat,KW
01447,caŋpa kaskica,Chokecheun patty,KW
01447,haŋpi,juice,KW
01447,iyaġezizi,banana,KW
01447,aġuyapi bdu,flour,KW
01447,waṡ̇kate,I play,KW
01447,ṡkatapi,they play,KW
01447,ṡkate,he plays,KW
01447,uŋṡkate,you and I play,KW
01447,uŋṡkatapi,we play,KW
01447,taspaŋ,apple,KW
01447,hastanhaŋka,grapes,KW
01447,taspaŋ hiŋsma,peach,KW
01447,maka taspaŋ,pineapple,KW
01447,saka yutapi,watermelon,KW
01447,Caŋte,Hear,KW
01447,iṡta,eye,KW
01447,nuġe,ear,KW
01447,iṡti,lips,KW
01447,I,mouth,KW
01447,puza,dry,KW
01447,spaya,wet,KW
01447,naḣaḣa,curly,KW
01447,Owaŋg waste,cute,KW
01447,ṡapa,dirty,KW
01447,Ta Oyate Duta,,KW
01448,wi hiwape,9:00,KW
01448,Haŋyem,night,KW
01448,Ahaŋna,morning,KW
01448,Wiyotaŋhaŋ,noon,KW
01448,Wiyotaŋhaŋ saŋpa,afternoon,KW
01448,wicakaṡke,policeman,KW
01448,pejuhuta wicaṡta,doctor,KW
01448,wauŋspe wicakiya,teacher,KW
01448,ide kasni wicaṡta,fireman,KW
01448,"wayazaŋka, awaŋgwicaka, owaŋgwicayaka",nurse,KW
01448,waŋbdi,eagle,KW
01448,zizica,turkey,KW
01448,maġaksiċa,duck,KW
01448,maġa,goose,KW
01448,wicataŋktaŋkana,gull,KW
01448,tato,gingeng,KW
01448,pejiḣota,sage,KW
01448,wacaŋġa,sweetgrass,KW
01448,caŋṡaṡa,red willow,KW
01448,siŋkpe tawote,bitterroot,KW
01448,dek̇si,uncle,KW
01448,Tuŋwiŋ,aunt,KW
01448,Haŋk̇asi,man’s femal cousin,KW
01448,Tahan,man’s brother in law,KW
01448,wicawoḣa,son-in-law,KW
01448,bdo,potato,KW
01448,omnica,bean,KW
01448,wamnaheza,corn,KW
01448,Tipsiŋna,wild turnip,KW
01448,paŋġizizi,carrot,HP
01449,uŋkaŋna,grandpa,HP
01449,kuŋsi,grandma,HP
01449,taŋka,woman’s younger sister,HP
01449,toṡka,nephew,HP
01449,ina,mother,HP
01449,itituŋkaŋna,mouse,HP
01449,sinkpe,muskrat,HP
01449,capa ,beaver,HP
01449,siŋteṡda,rat,HP
01449,tasnaheca,gopher,HP
01449,wazican,evergreen,HP
01449,waġacaŋ,cottonwood,HP
01449,psetiŋ,ash,HP
01449,utuhucaŋ,oak,HP
01449,coḣwaŋjica,willow,HP
01449,ṡuŋwakan tipi,barn,HP
01449,uŋ wakopoŋpi cunkaske(?),?? combiner,HP
01449,aŋpahotoŋna tipi,chicken coop,HP
01449,yubdupi,plow,HP
01449,taku su okihnakupi,silo,HP
01449,howasapa,catfish,HP
01449,hozizinu,perch,HP
01449,tamahe,northern (fish),HP
01449,paḣteca,sucker,HP
01449,howasapana,bullhead,HP
01449,caske,first,HP
01449,hepan,second,HP
01449,hepi,third,HP
01449,catan,fourth,HP
01449,hake,fifth,HP
01450,wowapi,books,HP
